file,detected,matched_keywords
NomosTestfiles/Postfix/master_spawn.c,True,"Matched keywords: redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/CC/CC-BY-2.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-SA-4.0_ref_a.txt,True,"Matched keywords: \bcopyright\b, licen[cs](e|ing)?, \bterms and conditions\b"
NomosTestfiles/CC/CC-BY-NC-2.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/setup.h,True,"Matched keywords: \bcopyright\b, \bdamages\b, licen[cs](e|ing)?, require(s|d|ment|ments)?"
NomosTestfiles/CC/malloc.h,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/CC/CC-BY-4.0.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/CC/Licensing.html,True,"Matched keywords: \bagreement\b, \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b, \bException\b"
NomosTestfiles/CC/GCOneShotEffectTimer.h,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/CC/CC-BY-NC-2.5.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/LICENSE,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/CC/CC-BY-2.5.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-SA-3.0b.txt,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/CC/config.h,True,"Matched keywords: \bcopyright\b, licen[cs](e|ing)?"
NomosTestfiles/CC/netbsd.h,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/CC/CC-BY-NC-4.0.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/CC/CC-BY-SA-3.0c.txt,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/CC/ifiction.h,True,"Matched keywords: licen[cs](e|ing)?, require(s|d|ment|ments)?"
NomosTestfiles/CC/CC-BY-ND-3.0_URL.txt,True,"Matched keywords: \bcopyright\b, \bfree software\b, licen[cs](e|ing)?"
NomosTestfiles/CC/CC-BY-1.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-NC-3.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/license.h,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, source (and|or)? ?binary, \bsource code\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/CC/DS_HuffmanEncodingTreeNode.h,True,"Matched keywords: \bagreement\b, \bcopyright\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b"
NomosTestfiles/CC/CC-BY-1.0_ref.txt,False,
NomosTestfiles/CC/CC-BY-NC-1.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/perl-XML-Writer.spec,True,"Matched keywords: licen[cs](e|ing)?, require(s|d|ment|ments)?"
NomosTestfiles/CC/CC-BY-3.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/README.icons.txt,True,"Matched keywords: deriv(e|ed|ation|ative|es|ing), licen[cs](e|ing)?"
NomosTestfiles/CC/CC0-1.0.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, as[\s-]is, \bcopyright\b, \bdamages\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, require(s|d|ment|ments)?, \bsubject to\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-2.5_ref.txt,True,"Matched keywords: \bcopyright\b, licen[cs](e|ing)?"
NomosTestfiles/CC/configwords.h,True,"Matched keywords: \bcopyright\b, licen[cs](e|ing)?"
NomosTestfiles/CC/accessstate.h,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, warrant(y|ies|ed|ing)?"
NomosTestfiles/CC/bltsville.h,True,"Matched keywords: \bcopyright\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/CC/boot_config.h,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/CC/README,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/CC/CC-BY-ND-2.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/matching.py,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, public[\s-]domain, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/CC/CC-BY-NC-ND-2.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-2.0_ref.txt,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/CC/CC-BY-NC-ND-2.5.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-SA-3.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-ND-4.0.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/CC/CC-BY-NC-SA-1.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/md5.js,True,"Matched keywords: acknowledg(e|ement|ements)?, \bagreement\b, as[\s-]is, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, \bException\b"
NomosTestfiles/CC/CC-BY-ND-2.5.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/memory_map.h,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/CC/CC-BY-NC-SA-3.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-NC-ND-4.0.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/CC/CC-BY-SA-1.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-SA-2.5.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-NC-SA-4.0.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/CC/CC-BY-NC-ND-3.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-ND-1.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-NC-SA-2.5.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/License.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, require(s|d|ment|ments)?"
NomosTestfiles/CC/CC-BY-SA-4.0.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/CC/CC-BY-ND-3.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-NC-ND-1.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-NC-SA-2.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CC-BY-SA-2.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpermission\b, require(s|d|ment|ments)?, \bsame terms\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/CC/CopyrightPolicyTheWhiteHouse.html,True,"Matched keywords: \bcopyright\b, \bgrant\b, intellectual propert(y|ies)?, licen[cs](e|ing)?"
NomosTestfiles/TrueCrypt/truecrypt.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, indemnif(i|y|ied|ication|ying)?, intellectual propert(y|ies)?, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, mis[- ]?represent, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/Public-domain/nwlib.c,True,"Matched keywords: \bcopyright\b, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/Public-domain/CC0-ref-a.txt,True,Matched keywords: licen[cs](e|ing)?
NomosTestfiles/Public-domain/fitblk.c,True,"Matched keywords: public[\s-]domain, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/Public-domain/Public-domain-ref_b.txt,True,"Matched keywords: \bcopyright\b, \bsource code\b"
NomosTestfiles/Public-domain/ar_AE,True,"Matched keywords: \bcopyright\b, \bfree software\b, licen[cs](e|ing)?"
NomosTestfiles/Public-domain/PD-dedication.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, public[\s-]domain"
NomosTestfiles/Public-domain/Public-domain-ref.txt,True,Matched keywords: public[\s-]domain
NomosTestfiles/Public-domain/copyright_waiver.txt,True,"Matched keywords: \bcopyright\b, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+)"
NomosTestfiles/Public-domain/bn.tex,True,"Matched keywords: acknowledg(e|ement|ements)?, licen[cs](e|ing)?, \bopen source\b, public[\s-]domain, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b"
NomosTestfiles/Public-domain/biohazard.svg,True,"Matched keywords: deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?"
NomosTestfiles/Public-domain/LzmaDec.c,True,"Matched keywords: public[\s-]domain, require(s|d|ment|ments)?"
NomosTestfiles/Public-domain/zpipe.c,True,Matched keywords: public[\s-]domain
NomosTestfiles/Public-domain/dirent.c,True,"Matched keywords: \bcopyright\b, deriv(e|ed|ation|ative|es|ing), public[\s-]domain, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/Zimbra/sugarcrm.js,True,"Matched keywords: as[\s-]is, \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsubject to\b, warrant(y|ies|ed|ing)?, \bException\b"
NomosTestfiles/Zimbra/Zimbra-1.3.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, intellectual propert(y|ies)?, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/NPOSL/NPOSL-3.0.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bgrant\b, intellectual propert(y|ies)?, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bopen source\b, \bpatent\b, \bpermission\b, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b, \bsubject to\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/OGTSL/OGTSL.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, \bpermission\b, public[\s-]domain, require(s|d|ment|ments)?, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/ATT/NOTICE.libutf,True,"Matched keywords: as[\s-]is, \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, \bpermission\b, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/ATT/ATT-Lucent.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bpermission\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/ATT/ATT.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bpermission\b, warrant(y|ies|ed|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?)"
NomosTestfiles/LPPL/LPPL-1.2.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), warrant(y|ies|ed|ing)?"
NomosTestfiles/LPPL/LPPL-1.0.txt,True,"Matched keywords: acknowledg(e|ement|ements)?, as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, require(s|d|ment|ments)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bterms and conditions\b, warrant(y|ies|ed|ing)?"
